ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,humidity,temperature,class
131933.7,131772.4,23984.4,23979.6,23983.7,19876.2,19885.1,19888.9,37570.4,37535.2,37549.0,25048.6,25046.9,25047.7,231632.5,234000.2,3306.6,3298.5,2132.6,2165345.0,2132.3,1100.1,1100.1,1100.1,3220.0,3219.4,3219.6,1856.9,1857.9,1858.2,5312.5,5311.5,9893.7,9895.9,6707.1,6707.7,6708.2,1653.6,1653.4,1654.2,11248.3,11244.8,11244.1,4298.9,4302.0,4301.5,54360.5,54343.3,2369038.8,2417318.5,3539.7,3537.4,3537.1,3341.9,3341.7,3341.9,1100.4,1100.4,1100.4,2089.7,2088.1,2088.5,6257.3,6258.1,34.349998,26.530001,ammonia
131547.2,131661.2,24015.1,23994.5,23988.4,19888.7,19892.5,19895.4,37570.0,37543.7,37546.4,25063.9,25079.4,25064.9,233254.5,233360.1,3307.1,3299.3,2133.1,2324015.2,2133.4,1100.1,1100.1,1100.1,3221.2,3220.0,3219.8,1857.5,1858.2,1858.7,5312.8,5312.4,9895.5,9895.8,6709.6,6712.0,6711.6,1653.8,1653.9,1654.1,11251.5,11253.2,11250.4,4296.1,4296.2,4301.3,54334.0,54366.2,2312236.2,2337295.5,3539.6,3537.6,3537.0,3342.1,3341.5,3341.7,1100.4,1100.4,1100.4,2088.7,2086.9,2087.5,6258.0,6260.0,34.32,26.49,ammonia
131097.7,131763.6,23966.5,23977.8,23980.1,19887.7,19882.2,19887.4,37545.5,37559.8,37576.4,25059.1,25060.9,25053.7,233944.8,233084.9,3306.7,3299.1,2133.6,2488834.8,2133.6,1100.1,1100.1,1100.1,3219.9,3220.2,3218.9,1857.4,1857.7,1858.5,5312.1,5312.2,9896.2,9897.0,6709.6,6709.4,6708.8,1654.0,1653.9,1654.4,11242.1,11243.9,11245.7,4295.0,4293.9,4296.1,54335.0,54276.3,2338217.2,2265858.2,3539.0,3536.6,3536.1,3342.4,3342.1,3342.4,1100.4,1100.4,1100.4,2088.3,2086.8,2087.5,6260.8,6259.9,34.34,26.51,ammonia
131744.5,131738.7,23975.7,23970.1,23969.5,19878.3,19879.4,19883.5,37564.4,37541.8,37563.0,25051.9,25049.8,25057.9,233530.1,232869.7,3307.6,3299.2,2134.1,2196215.8,2134.2,1100.2,1100.1,1100.1,3221.8,3221.3,3220.8,1857.2,1858.0,1858.6,5312.8,5312.1,9889.6,9895.3,6710.4,6712.4,6711.4,1653.9,1654.0,1654.5,11244.4,11246.6,11243.8,4292.9,4289.3,4290.4,54271.8,54293.2,2249956.0,2220888.2,3535.2,3533.5,3531.9,3342.0,3341.6,3341.7,1100.4,1100.4,1100.4,2087.4,2085.6,2086.2,6253.6,6253.3,34.32,26.51,ammonia
131870.6,131933.7,23965.7,23958.8,23962.2,19856.6,19859.7,19838.8,37529.3,37563.9,37598.4,25037.2,25043.1,25052.1,232413.3,234027.9,3306.8,3298.6,2133.5,2151597.8,2133.3,1100.2,1100.1,1100.1,3218.3,3218.9,3218.4,1857.3,1858.0,1858.6,5311.2,5311.3,9886.7,9890.6,6708.0,6708.4,6709.0,1653.5,1653.4,1653.5,11237.7,11246.8,11245.1,4291.9,4294.4,4292.3,54293.7,54377.4,2173279.5,2452302.0,3533.3,3531.2,3530.4,3341.7,3341.2,3341.5,1100.4,1100.4,1100.4,2087.3,2085.7,2086.3,6258.6,6259.0,34.299999,26.52,ammonia
131681.6,131487.4,23966.3,23966.3,23987.7,19878.3,19877.5,19879.4,37547.4,37540.8,37553.4,25073.7,25064.9,25074.2,232897.2,233341.7,3306.7,3299.0,2133.7,2274984.5,2133.4,1100.1,1100.1,1100.1,3220.4,3219.1,3219.5,1857.7,1858.4,1858.9,5313.3,5313.7,9890.5,9890.5,6709.8,6711.8,6714.5,1655.0,1655.1,1655.6,11268.0,11267.3,11272.8,4302.1,4303.0,4303.9,54331.6,54416.9,2367147.8,2230074.5,3548.7,3547.0,3546.7,3345.1,3345.2,3345.2,1100.4,1100.4,1100.4,2094.3,2093.1,2093.8,6270.8,6270.7,34.290001,26.51,ammonia
131817.8,132735.8,24052.9,24058.0,24051.4,19956.6,19952.5,19959.1,37591.1,37630.2,37623.9,25120.9,25118.2,25107.0,233314.2,232851.5,3310.3,3302.0,2135.9,2230074.5,2136.2,1100.1,1100.1,1100.1,3236.2,3236.5,3236.2,1861.4,1862.3,1863.0,5320.1,5320.0,9922.5,9924.1,6712.6,6714.6,6711.3,1658.6,1658.5,1659.1,11297.6,11298.9,11302.3,4315.1,4317.4,4318.5,54640.3,54538.4,2297457.2,2192157.2,3554.7,3552.9,3552.3,3346.6,3346.7,3346.3,1100.4,1100.4,1100.4,2096.0,2094.3,2094.8,6273.3,6274.6,34.34,26.51,ammonia
131580.8,131652.4,24077.2,24073.7,24071.3,19993.2,19992.4,19992.2,37669.2,37613.8,37656.6,25118.5,25146.0,25128.0,234398.0,232458.9,3311.2,3302.9,2136.6,2163765.0,2137.0,1100.1,1100.1,1100.1,3234.8,3233.6,3233.4,1861.6,1862.5,1862.8,5320.6,5319.5,9913.7,9916.6,6716.5,6716.7,6716.9,1658.2,1657.8,1658.4,11294.8,11303.3,11294.1,4312.2,4311.9,4312.8,54443.4,54536.9,2305495.0,2361962.8,3550.6,3548.9,3547.8,3345.8,3345.2,3345.5,1100.4,1100.4,1100.4,2093.4,2091.5,2092.1,6268.7,6266.9,34.299999,26.51,ammonia
132024.8,132129.3,24039.1,24049.9,24024.2,19948.2,19965.7,19965.9,37591.8,37613.1,37597.2,25092.6,25072.3,25089.4,233144.5,233677.4,3310.3,3302.3,2136.4,2105387.5,2136.4,1100.1,1100.1,1100.1,3232.1,3231.7,3231.3,1861.3,1862.1,1862.6,5318.4,5318.3,9904.5,9904.5,6715.1,6715.1,6715.8,1658.0,1657.7,1658.0,11278.9,11285.3,11283.6,4307.5,4306.1,4304.7,54418.9,54503.5,2117792.2,2310434.8,3550.5,3548.6,3547.8,3346.9,3345.9,3346.4,1100.4,1100.4,1100.4,2093.6,2091.9,2092.2,6267.6,6266.6,34.349998,26.530001,ammonia
131727.0,131763.6,24055.1,24040.7,24055.5,19973.4,19971.8,19978.8,37620.1,37616.3,37635.3,25113.1,25101.9,25119.2,232824.0,232824.0,3310.8,3303.1,2136.8,2160218.2,2136.8,1100.1,1100.1,1100.1,3235.7,3235.8,3235.1,1861.7,1862.3,1863.0,5318.1,5317.7,9910.9,9910.1,6714.7,6717.7,6718.3,1657.3,1657.3,1657.4,11277.0,11279.5,11275.5,4306.8,4306.9,4309.0,54369.2,54275.8,2262401.0,2339139.0,3551.2,3548.4,3547.8,3346.6,3346.0,3346.0,1100.4,1100.4,1100.4,2093.5,2091.7,2092.6,6268.4,6269.3,34.330002,26.51,ammonia
131895.5,132142.5,24025.2,24050.3,24025.4,19959.1,19945.1,19959.1,37593.3,37619.4,37619.7,25099.9,25096.0,25092.5,232787.5,233847.9,3310.3,3302.3,2136.1,2200698.2,2136.1,1100.1,1100.1,1100.1,3232.1,3231.6,3232.1,1861.5,1862.0,1862.6,5320.4,5319.6,9907.7,9911.0,6713.9,6714.9,6714.6,1657.8,1657.3,1657.9,11281.3,11284.7,11288.0,4306.2,4306.2,4303.9,54486.5,54426.4,2348866.5,2211365.5,3553.6,3551.1,3550.8,3346.9,3346.8,3346.8,1100.4,1100.4,1100.4,2094.0,2092.6,2093.1,6270.4,6268.3,34.330002,26.51,ammonia
131838.3,131895.5,24059.5,24052.8,24052.3,19983.0,19984.1,19972.8,37621.5,37632.5,37623.9,25089.6,25099.1,25087.5,232956.7,234087.9,3310.9,3302.9,2135.9,2150817.5,2136.0,1100.1,1100.1,1100.1,3233.0,3232.1,3231.4,1861.8,1862.5,1863.1,5320.0,5320.1,9911.5,9911.1,6715.0,6715.7,6715.2,1657.8,1657.7,1658.3,11285.5,11284.6,11287.7,4305.3,4306.4,4309.6,54498.3,54494.8,2339139.0,2358206.0,3551.5,3549.4,3548.8,3346.6,3346.5,3346.3,1100.4,1100.4,1100.4,2092.9,2091.1,2091.5,6265.7,6265.4,34.32,26.51,ammonia
131694.8,132142.5,24014.9,24017.1,24023.3,19953.7,19961.8,19946.5,37612.1,37613.6,37598.9,25088.6,25071.3,25082.3,233838.7,234198.9,3311.2,3303.1,2137.4,2189729.0,2137.0,1100.1,1100.1,1100.1,3234.2,3234.1,3233.8,1862.6,1863.4,1863.9,5322.4,5320.7,9917.4,9919.0,6718.6,6719.0,6720.5,1658.8,1658.7,1659.2,11288.5,11290.2,11290.3,4312.8,4313.4,4314.2,54464.4,54590.5,2423244.5,2340062.2,3553.2,3551.9,3551.3,3347.8,3347.8,3348.1,1100.4,1100.4,1100.4,2096.6,2095.2,2096.1,6274.3,6274.5,34.330002,26.52,ammonia
131939.6,132200.0,24063.7,24068.9,24073.2,19992.5,19993.6,20011.3,37663.8,37672.5,37654.0,25131.7,25150.0,25130.0,232468.0,233084.9,3312.8,3304.7,2138.8,2170893.0,2138.6,1100.1,1100.1,1100.1,3242.6,3241.3,3240.6,1863.6,1864.3,1864.7,5323.6,5322.9,9925.3,9924.4,6720.4,6723.6,6720.1,1660.0,1659.8,1660.5,11300.1,11305.1,11307.4,4316.2,4319.4,4318.0,54515.3,54536.9,2317657.8,2328120.5,3560.2,3558.2,3557.4,3349.4,3349.2,3349.2,1100.4,1100.4,1100.4,2098.1,2096.1,2096.6,6275.5,6274.3,34.299999,26.51,ammonia
131763.6,132057.1,24081.3,24079.9,24074.2,20012.5,20021.5,20017.8,37690.8,37635.1,37649.1,25132.3,25149.3,25142.7,234694.9,233539.3,3313.1,3305.0,2138.9,2144207.8,2138.9,1100.1,1100.1,1100.1,3244.8,3243.0,3242.7,1864.5,1865.1,1865.9,5324.2,5324.3,9924.5,9928.5,6720.7,6721.3,6721.0,1660.7,1660.6,1660.8,11309.0,11312.4,11308.5,4319.3,4318.4,4319.9,54546.2,54590.5,2199881.8,2329034.8,3560.4,3558.2,3557.3,3349.6,3348.9,3349.4,1100.4,1100.4,1100.4,2097.9,2096.1,2096.6,6275.7,6275.0,34.369999,26.52,ammonia
131520.9,131753.3,24077.6,24066.5,24070.6,20004.2,20012.8,20009.9,37648.1,37669.5,37655.9,25126.6,25116.2,25142.6,233452.0,233691.2,3313.5,3305.6,2138.6,2178868.8,2138.8,1100.1,1100.1,1100.1,3244.1,3243.6,3243.4,1864.8,1865.6,1865.9,5323.8,5323.4,9929.6,9932.0,6719.5,6723.1,6722.0,1660.5,1660.7,1661.0,11310.3,11308.6,11309.4,4318.3,4317.8,4318.9,54466.5,54591.5,2255517.8,2314040.5,3559.4,3557.5,3557.4,3349.2,3349.0,3349.2,1100.4,1100.4,1100.4,2097.4,2095.5,2096.1,6273.5,6274.2,34.32,26.51,ammonia
131356.3,131886.7,24065.6,24067.9,24060.4,19993.9,20000.9,20001.1,37651.0,37632.7,37658.2,25148.3,25159.2,25146.5,233396.8,232860.6,3313.5,3305.5,2139.7,2220888.2,2139.8,1100.1,1100.1,1100.1,3244.6,3244.9,3244.2,1864.8,1865.7,1866.0,5324.8,5324.4,9926.5,9926.6,6720.1,6723.2,6720.4,1660.8,1660.6,1661.0,11299.6,11302.9,11301.4,4319.7,4323.8,4325.4,54571.8,54584.7,2295678.5,2391487.8,3559.2,3557.5,3556.3,3349.7,3349.3,3349.2,1100.4,1100.4,1100.3,2096.5,2095.1,2095.8,6275.5,6273.3,34.330002,26.51,ammonia
132033.6,131784.1,24072.6,24064.7,24064.0,19998.7,19993.5,19985.9,37643.2,37651.0,37664.1,25095.9,25146.6,25157.9,235169.6,233612.9,3313.1,3305.2,2138.5,2189729.0,2138.8,1100.1,1100.1,1100.1,3242.5,3241.7,3241.3,1865.2,1866.0,1866.7,5324.0,5323.6,9921.3,9926.1,6722.0,6721.7,6720.9,1660.6,1660.4,1660.8,11294.5,11297.6,11294.8,4317.4,4318.9,4320.3,54504.5,54497.3,2355396.5,2261538.5,3558.7,3556.5,3555.6,3349.7,3349.2,3349.3,1100.4,1100.4,1100.4,2097.2,2095.6,2095.8,6274.1,6275.1,34.32,26.52,ammonia
131996.8,132465.9,24055.9,24068.5,24056.8,19987.9,19992.0,19994.8,37669.5,37664.3,37644.2,25156.3,25134.2,25154.5,233659.0,232984.1,3313.2,3304.9,2139.0,2203150.8,2138.6,1100.1,1100.1,1100.1,3242.5,3242.4,3242.7,1864.6,1865.2,1865.8,5324.9,5324.4,9924.9,9929.4,6722.8,6723.8,6722.3,1660.4,1660.4,1660.7,11292.6,11298.8,11302.1,4315.9,4314.3,4315.9,54529.6,54492.3,2335454.8,2302809.8,3559.1,3557.5,3556.4,3349.5,3349.2,3349.3,1100.4,1100.4,1100.4,2097.4,2095.4,2096.3,6275.6,6275.2,34.290001,26.51,ammonia
131712.3,132344.6,24021.8,24044.4,24074.2,20011.0,19991.5,19989.9,37620.6,37634.1,37621.7,25131.9,25129.0,25122.6,233011.6,233084.9,3313.0,3305.3,2139.0,2234696.0,2139.2,1100.1,1100.1,1100.1,3241.6,3241.1,3241.0,1864.6,1865.3,1865.9,5323.0,5323.3,9923.2,9926.3,6722.2,6722.8,6723.5,1659.8,1659.6,1660.0,11284.1,11285.3,11282.8,4311.1,4314.2,4315.0,54479.7,54479.7,2290359.5,2261538.5,3557.3,3555.0,3554.4,3349.6,3349.4,3349.4,1100.4,1100.4,1100.3,2096.0,2094.2,2094.5,6270.0,6269.4,34.330002,26.51,ammonia
131738.7,131958.7,24038.1,24039.1,24028.9,19978.5,19967.8,19986.2,37622.7,37617.0,37638.3,25110.6,25124.9,25110.9,233557.7,233622.2,3312.3,3304.3,2138.7,2134945.5,2138.5,1100.1,1100.1,1100.1,3235.9,3236.1,3234.9,1863.7,1864.3,1864.7,5322.8,5322.8,9912.1,9915.4,6722.0,6722.6,6723.6,1658.8,1658.6,1659.2,11271.8,11275.2,11275.5,4308.2,4308.3,4309.5,54366.7,54484.5,2370932.8,2270629.5,3554.1,3551.6,3551.1,3349.9,3349.4,3349.5,1100.4,1100.4,1100.3,2094.6,2092.7,2093.6,6269.3,6272.5,34.299999,26.51,ammonia
131817.8,132108.7,24016.3,24018.2,24014.3,19970.3,19957.7,19961.2,37632.7,37638.1,37605.7,25126.2,25110.2,25132.7,232805.7,234124.9,3311.7,3303.7,2137.7,2237224.8,2137.2,1100.1,1100.1,1100.1,3232.8,3233.1,3232.1,1862.9,1863.8,1864.3,5322.3,5322.2,9913.3,9912.2,6721.1,6724.2,6724.8,1658.0,1658.1,1658.4,11272.3,11273.7,11275.1,4306.5,4305.9,4310.8,54372.7,54356.0,2439692.0,2265858.2,3553.6,3551.5,3550.3,3349.4,3348.7,3349.0,1100.4,1100.4,1100.4,2094.9,2093.1,2093.6,6269.5,6271.0,34.32,26.51,ammonia
131496.1,132076.3,24017.5,24016.0,24024.1,19949.9,19962.4,19946.7,37574.9,37591.1,37601.4,25108.9,25105.2,25102.1,232824.0,232495.4,3311.7,3303.4,2136.7,2202332.8,2136.8,1100.1,1100.1,1100.1,3232.0,3231.3,3230.6,1862.7,1863.4,1863.9,5322.9,5322.0,9911.5,9912.2,6725.1,6725.2,6723.9,1657.4,1657.7,1657.9,11273.3,11277.0,11275.1,4302.7,4301.5,4304.6,54368.2,54369.2,2248250.0,2237224.8,3551.7,3549.0,3549.0,3349.2,3349.4,3348.9,1100.4,1100.4,1100.4,2094.3,2092.7,2093.1,6268.9,6268.7,34.299999,26.51,ammonia
131515.1,131870.6,24004.8,24002.7,23987.2,19952.2,19939.2,19957.9,37577.2,37618.0,37579.1,25106.6,25103.6,25099.9,234342.4,233245.3,3311.5,3303.1,2137.6,2259815.0,2137.8,1100.1,1100.1,1100.1,3228.0,3226.8,3227.3,1862.5,1863.2,1863.5,5320.9,5321.5,9908.4,9909.9,6723.8,6722.6,6724.6,1656.9,1656.9,1657.4,11260.1,11263.3,11266.9,4302.0,4303.1,4304.1,54306.9,54355.5,2249102.5,2320378.2,3551.2,3549.2,3548.9,3348.6,3349.0,3349.0,1100.4,1100.4,1100.4,2094.7,2092.8,2093.0,6270.8,6270.2,34.34,26.49,ammonia
131490.3,131618.8,23992.8,23987.6,23985.4,19942.5,19946.9,19954.5,37598.9,37587.7,37587.2,25097.5,25109.2,25093.0,233360.1,233263.7,3310.8,3302.7,2137.6,2272369.5,2137.8,1100.1,1100.1,1100.1,3226.4,3225.9,3224.5,1861.9,1862.7,1863.2,5320.3,5320.7,9910.5,9909.9,6721.9,6722.9,6719.5,1656.4,1656.4,1656.9,11264.6,11267.1,11260.3,4300.3,4301.2,4301.4,54281.0,54421.4,2230913.2,2249956.0,3549.7,3547.3,3546.5,3349.1,3349.0,3349.0,1100.4,1100.4,1100.4,2093.5,2092.0,2092.7,6268.5,6267.9,34.330002,26.52,ammonia
131798.7,131558.9,23977.4,23993.6,23973.0,19941.6,19946.7,19946.6,37584.9,37573.5,37589.3,25097.4,25088.8,25094.9,232031.3,234064.8,3310.5,3302.7,2136.9,2126143.8,2137.3,1100.1,1100.1,1100.1,3225.6,3225.8,3225.5,1862.0,1862.5,1863.2,5321.0,5320.3,9903.9,9904.5,6718.5,6719.7,6718.0,1656.2,1656.2,1656.6,11260.5,11265.1,11261.5,4299.4,4299.3,4300.1,54326.3,54303.9,2308636.0,2249956.0,3548.2,3546.0,3545.5,3349.5,3348.9,3348.8,1100.4,1100.4,1100.4,2093.6,2091.7,2092.6,6270.4,6269.9,34.299999,26.51,ammonia
131572.0,131850.0,23960.6,23968.0,23980.5,19941.8,19938.3,19936.2,37583.0,37561.5,37601.6,25078.3,25092.4,25074.7,233442.8,232750.9,3311.0,3302.6,2137.5,2231752.8,2137.7,1100.1,1100.1,1100.1,3225.0,3224.0,3223.9,1861.7,1862.4,1862.9,5319.9,5320.2,9904.3,9897.6,6720.9,6724.1,6724.9,1655.9,1655.8,1656.2,11254.7,11264.4,11260.6,4298.5,4296.1,4299.3,54364.7,54343.3,2238069.0,2427211.2,3548.4,3547.1,3546.2,3349.0,3348.9,3348.5,1100.4,1100.4,1100.4,2094.0,2092.4,2093.0,6268.7,6269.8,34.299999,26.52,ammonia
131784.1,131889.7,23980.3,23973.6,23980.5,19938.6,19930.3,19941.0,37559.8,37585.7,37562.2,25091.6,25087.4,25075.4,233396.8,233424.4,3311.2,3303.0,2137.1,2225889.5,2137.4,1100.1,1100.1,1100.1,3225.7,3225.9,3224.9,1862.2,1863.1,1863.8,5319.2,5318.9,9901.4,9902.1,6720.7,6719.7,6719.8,1656.3,1656.0,1656.4,11261.5,11260.2,11263.4,4295.8,4294.7,4298.0,54324.3,54414.2,2259815.0,2290359.5,3549.2,3546.3,3545.5,3349.5,3349.2,3349.5,1100.4,1100.4,1100.4,2093.9,2092.5,2092.8,6271.8,6271.6,34.299999,26.48,ammonia
131775.3,131795.8,23972.7,23980.6,23962.1,19932.1,19934.6,19925.6,37576.2,37558.6,37567.9,25090.0,25099.4,25107.5,232495.4,232645.9,3311.3,3302.9,2137.4,2208894.5,2136.6,1100.1,1100.1,1100.1,3225.7,3225.5,3224.4,1862.3,1863.1,1863.2,5319.5,5320.2,9899.1,9905.7,6720.9,6721.7,6721.9,1655.7,1655.4,1655.8,11275.1,11266.4,11283.5,4299.6,4300.1,4302.9,54356.5,54359.5,2338217.2,2350728.5,3548.5,3547.0,3545.6,3349.7,3349.5,3349.5,1100.4,1100.4,1100.4,2094.0,2092.3,2092.8,6269.7,6269.0,34.330002,26.530001,ammonia
131481.6,131798.7,23978.2,23969.0,23980.9,19936.2,19941.8,19943.8,37569.8,37607.0,37585.7,25123.3,25106.6,25087.5,233470.4,232477.1,3311.7,3303.5,2137.9,2295678.5,2138.1,1100.1,1100.1,1100.0,3226.8,3227.4,3226.4,1862.9,1863.5,1864.2,5322.3,5320.9,9912.1,9914.5,6723.4,6722.2,6722.8,1656.1,1656.0,1656.7,11275.5,11269.9,11274.2,4295.9,4295.2,4296.4,54371.7,54406.2,2247398.0,2294790.2,3549.9,3547.8,3547.3,3349.6,3349.2,3349.8,1100.4,1100.4,1100.4,2095.1,2093.3,2093.4,6273.0,6269.8,34.290001,26.51,ammonia
131958.7,131669.9,23997.1,23983.3,23988.4,19946.9,19949.1,19947.9,37591.6,37581.1,37618.2,25099.2,25087.4,25090.6,232163.1,230408.3,3311.4,3303.8,2137.1,2171688.0,2137.0,1100.1,1100.1,1100.1,3226.5,3226.3,3225.3,1862.9,1863.2,1863.8,5322.6,5321.6,9912.6,9910.8,6724.2,6725.7,6722.9,1655.6,1655.7,1656.3,11267.7,11262.5,11270.8,4305.3,4305.4,4307.8,54343.3,54437.2,2175671.2,2330865.5,3548.6,3546.3,3545.6,3349.9,3349.5,3350.0,1100.4,1100.4,1100.4,2094.0,2092.3,2092.8,6276.2,6275.3,34.290001,26.51,ammonia
131801.7,131930.8,23975.0,23986.6,23983.8,19951.9,19957.9,19954.8,37608.4,37577.9,37576.7,25099.4,25096.9,25100.8,232308.6,233502.5,3311.9,3303.7,2137.4,2187306.2,2137.6,1100.1,1100.1,1100.1,3225.2,3224.5,3223.8,1863.0,1863.8,1864.2,5322.9,5322.7,9911.7,9913.4,6719.7,6720.7,6721.1,1656.1,1656.0,1656.2,11269.1,11268.6,11273.4,4303.4,4303.2,4305.1,54384.7,54353.0,2309535.0,2243148.0,3549.8,3547.5,3547.2,3350.9,3350.4,3350.6,1100.4,1100.4,1100.4,2094.1,2092.6,2093.3,6272.2,6274.9,34.290001,26.52,ammonia
131678.7,131910.2,23968.9,23975.0,23977.4,19954.6,19932.6,19954.2,37571.1,37639.0,37587.4,25107.4,25093.9,25098.2,233245.3,232636.8,3311.7,3304.0,2138.1,2269760.8,2138.0,1100.1,1100.1,1100.1,3222.8,3223.3,3222.5,1862.5,1863.3,1863.9,5321.5,5321.9,9902.8,9908.5,6722.7,6722.6,6723.3,1654.6,1654.8,1655.4,11259.0,11259.0,11254.6,4300.7,4304.2,4305.1,54440.9,54380.9,2390523.8,2299238.8,3547.8,3545.3,3544.6,3349.9,3349.4,3349.7,1100.4,1100.4,1100.4,2093.4,2092.1,2092.4,6271.5,6268.8,34.290001,26.51,ammonia
131687.5,132063.0,23980.4,23984.9,23985.7,19945.9,19960.7,19940.1,37604.5,37619.2,37573.0,25093.5,25090.2,25090.9,233208.6,232920.0,3311.8,3303.8,2137.7,2274112.2,2137.2,1100.1,1100.1,1100.1,3224.3,3224.2,3224.0,1862.4,1863.3,1863.9,5321.4,5321.5,9901.3,9903.5,6726.0,6723.5,6724.7,1655.2,1655.0,1655.3,11267.9,11269.1,11269.3,4298.5,4303.4,4305.8,54310.6,54377.4,2249956.0,2398257.2,3548.3,3546.8,3546.0,3350.4,3350.2,3350.2,1100.4,1100.4,1100.4,2094.2,2092.2,2092.7,6270.3,6270.9,34.290001,26.52,ammonia
132120.4,131798.7,23979.1,23977.8,23978.2,19946.6,19936.1,19946.9,37558.1,37572.7,37575.1,25072.2,25081.1,25078.5,232700.7,233291.2,3312.1,3304.0,2137.7,2166927.2,2137.8,1100.1,1100.1,1100.1,3223.5,3223.4,3223.2,1862.1,1862.9,1863.5,5322.4,5321.1,9907.4,9904.5,6722.7,6722.0,6721.2,1655.0,1654.8,1655.0,11256.1,11253.4,11257.2,4300.2,4305.5,4306.4,54311.6,54460.4,2231752.8,2358206.0,3548.8,3546.6,3545.8,3350.3,3350.1,3350.4,1100.4,1100.4,1100.4,2094.2,2092.0,2092.8,6273.2,6270.3,34.299999,26.52,ammonia
131944.0,131807.5,23980.5,23974.2,23976.8,19950.3,19943.9,19940.2,37574.2,37579.1,37583.7,25086.6,25075.4,25078.9,233199.5,233594.5,3311.6,3303.8,2137.9,2208072.2,2137.9,1100.1,1100.1,1100.1,3222.7,3223.5,3222.2,1862.6,1863.3,1863.5,5322.7,5320.9,9907.3,9911.0,6721.5,6722.0,6720.7,1654.6,1654.6,1655.1,11258.5,11263.9,11260.3,4301.9,4304.1,4303.5,54302.4,54374.4,2293015.8,2246547.0,3548.9,3546.7,3546.6,3350.5,3350.3,3349.9,1100.4,1100.4,1100.4,2093.7,2092.5,2092.5,6271.6,6270.9,34.299999,26.52,ammonia
131766.5,131729.9,23974.8,23972.9,23963.4,19947.7,19945.4,19947.8,37600.6,37588.6,37577.4,25086.0,25092.3,25082.7,232956.7,232468.0,3312.2,3304.2,2137.9,2218396.2,2137.6,1100.1,1100.1,1100.1,3224.6,3224.3,3224.1,1862.4,1863.2,1863.9,5323.1,5323.1,9906.3,9906.6,6718.4,6720.4,6720.4,1655.0,1654.9,1655.1,11268.6,11265.8,11267.2,4302.8,4302.0,4304.4,54411.2,54399.9,2238914.0,2289475.0,3550.3,3547.9,3547.4,3351.0,3350.6,3351.0,1100.4,1100.4,1100.4,2094.6,2093.0,2093.5,6275.4,6273.0,34.290001,26.52,ammonia
131703.6,131781.2,23964.5,23973.8,23975.1,19944.8,19957.5,19953.5,37590.3,37570.8,37590.6,25093.4,25081.7,25098.2,233728.0,232468.0,3312.9,3304.5,2137.9,2238914.0,2137.9,1100.1,1100.1,1100.1,3225.6,3225.0,3224.5,1863.3,1864.1,1864.3,5322.9,5323.6,9910.0,9914.2,6723.8,6724.7,6724.9,1654.9,1654.7,1655.0,11269.2,11270.7,11266.9,4302.4,4302.1,4302.3,54202.5,54401.9,2412402.0,2504071.5,3550.6,3548.1,3547.5,3351.1,3350.2,3350.7,1100.4,1100.4,1100.4,2094.8,2093.5,2093.6,6275.3,6276.8,34.299999,26.52,ammonia
131760.7,131817.8,23992.5,23970.3,23969.8,19961.9,19967.2,19953.7,37580.3,37573.7,37580.3,25075.5,25079.7,25102.1,234486.0,232975.0,3312.7,3304.5,2138.3,2200698.2,2138.1,1100.1,1100.1,1100.1,3226.5,3226.0,3225.3,1863.0,1863.9,1864.4,5323.0,5323.6,9911.8,9916.9,6721.2,6721.3,6720.4,1655.0,1654.8,1654.8,11273.7,11273.6,11278.3,4304.4,4303.1,4305.9,54349.2,54482.0,2356332.2,2314944.0,3551.8,3549.1,3548.5,3351.3,3350.9,3351.1,1100.4,1100.4,1100.4,2095.7,2094.1,2094.3,6276.3,6273.6,34.279999,26.52,ammonia
131744.5,131621.7,23979.9,23982.3,23993.2,19957.5,19949.5,19964.6,37560.1,37601.6,37597.7,25081.3,25096.4,25083.9,232975.0,233282.1,3312.6,3304.5,2139.0,2238914.0,2139.0,1100.2,1100.1,1100.1,3225.5,3226.1,3225.2,1863.4,1864.3,1864.7,5323.6,5324.1,9912.0,9909.6,6723.3,6724.8,6723.5,1654.3,1654.2,1654.8,11276.6,11272.7,11273.0,4304.4,4299.0,4302.0,54413.7,54444.4,2231752.8,2347936.8,3551.1,3549.4,3548.6,3351.6,3351.5,3351.5,1100.4,1100.4,1100.4,2095.4,2093.9,2094.3,6275.8,6275.2,34.25,26.52,ammonia
